,ds,iOS,iOS_pi_lower,iOS_pi_upper,web,web_pi_lower,web_pi_upper,Android,Android_pi_lower,Android_pi_upper,mobile_web,mobile_web_pi_lower,mobile_web_pi_upper,Total,Total_pi_lower,Total_pi_upper
528,2019-07-19,88895.42913546716,81480.30618033932,95756.87337313202,148406.3779651772,131837.08502108106,165214.65950934472,37724.46197062269,34667.04232497719,40731.43814449646,37951.60430117118,33552.727084575046,42118.98489841971,312977.87337243825,281537.16061097267,343821.9559253929
529,2019-07-20,85065.78278465511,77947.67461025743,92119.90738106826,118319.20756950382,101896.31311011859,135537.48544772522,36419.92909159464,33210.79808436509,39350.06691290156,37240.97288139832,32982.98212934004,41354.17828906432,277045.8923271519,246037.76793408112,308361.6380307594
530,2019-07-21,87425.06373494692,80447.00252604717,94254.23276393779,123089.24037964693,105383.51491108764,140482.19710155306,36855.70206076323,33957.177303082266,39943.06448333594,38468.66296214564,34326.59873695202,43067.83559826482,285838.6691375027,254114.2934771691,317747.32994709164
531,2019-07-22,91880.81807184705,84694.47512927369,98862.11852326545,163756.42770127882,147673.54340311443,181634.3422725052,38509.93083838045,35432.42028353293,41670.4372792287,39945.67165310359,35788.86578155918,44029.43860725216,334092.84826460993,303589.3045974802,366196.3366822515
532,2019-07-23,91479.92857201223,84984.65214619637,98467.95140559722,163808.4578869456,145630.67455168316,180508.8307844033,38753.294522767144,35705.830384640605,41828.484698400796,40127.70139444709,35823.34348242499,44268.54059472957,334169.38237617206,302144.5005649451,365073.8074831309
533,2019-07-24,91054.67999765318,83764.78637151938,97875.08410310338,163381.21823370413,146377.70792631072,179710.2253931169,38707.90327654879,35450.57737989107,41724.77224047906,39478.08458499989,35440.89201654728,43603.44971595384,332621.886092906,301033.96369426843,362913.53145265323
534,2019-07-25,89909.8991673194,82631.33965044247,97047.60531580492,159851.5252161656,142577.86675114353,177770.33569584778,38238.62284909818,35341.65073236584,41470.383577511915,38869.593059559,34716.97600068379,43269.418556372715,326869.64029214217,295267.83313463564,359557.74314553733
535,2019-07-26,87052.51317684652,79840.56382831493,94038.05951135249,148954.8610621347,131670.82553012503,166034.61865736567,37288.742380735996,34199.728530411354,40268.543011925256,37776.22309396081,33630.88103034083,42035.87151488198,311072.339713678,279341.9989191921,342377.0926955254
536,2019-07-27,83281.35885757058,75988.76953553206,89714.47003892295,119036.0949777774,102315.05728122423,135732.74652887482,36013.59745239287,32806.92242126219,38874.843118523284,36991.23231550593,32448.304215254295,41477.00472650993,275322.28360324673,243559.05345327276,305799.064412831
537,2019-07-28,85735.09716029998,78692.6988468238,93005.00587776292,123993.10342348526,107038.56894678298,140815.8764615637,36486.0546659978,33419.44943569442,39560.442972251076,38154.20777886857,33589.78135461967,42647.82003828082,284368.4630286516,252740.49858392088,316029.1453498585
538,2019-07-29,90315.48693377596,83362.53752519509,97298.5309195089,164856.95142538962,147382.93971404363,182133.76961271398,38182.20543574386,35088.19971055324,41283.48464690997,39575.38295105606,34995.381946072855,43932.34199862581,332930.0267459655,300829.0588958648,364648.1271777587
539,2019-07-30,90062.85446411913,82550.49762484035,97111.26808861003,165106.36553909208,148601.4802031211,182003.7462340154,38470.561797612434,35471.24109009423,41669.56661789429,39709.33202081418,35292.54042447859,44121.39616479966,333349.1138216378,301915.75934253423,364905.9771053194
540,2019-07-31,89802.36956969615,82663.5023513285,96701.40722722987,164868.44001536965,147803.85530977772,181666.44101877883,38471.02708337794,35202.24998164725,41547.523313058125,39017.941376504445,34660.156243572375,43520.36322762274,332159.7780449482,300329.7638863258,363435.7347866896
541,2019-08-01,88831.41104992686,82252.23733091775,96133.35992183702,161511.5978073426,144936.04564806246,178233.72736371847,38046.289645583805,35063.79626161115,41120.51621464041,38372.27687297879,33992.88955535845,42557.302812036614,326761.57537583204,296244.9687959498,358044.9063122325
542,2019-08-02,86149.35798279074,78907.4054614056,93734.53569716081,150763.5387042749,134923.58969340267,167509.24494778115,37137.55823050247,34158.72492788877,40366.117260252206,37244.4357315792,32818.04639585518,41657.372521538666,311294.89064914733,280807.76647855225,343267.27042673284
543,2019-08-03,82547.63289421893,75465.12530111942,89211.41265988244,120962.14795077723,102602.40352324785,137356.8618054797,35898.24893527522,32892.017277492465,39071.12958325136,36425.65732467616,32130.453475212893,40449.770077812136,275833.6871049475,243089.99957707262,306089.17412642564
544,2019-08-04,85157.84345049255,78217.3917074352,91546.79431980941,125999.27568499575,108851.11463818583,141655.6194157544,36399.528128074555,33159.84253365794,39554.958230522345,37553.46975098552,33296.57307101217,41949.88271829699,285110.11701454833,253524.92195029114,314707.25468438317
545,2019-08-05,89875.27034227274,82708.9836673695,97297.90982121718,166901.04607895867,150382.70625184706,183532.47862389826,38116.05728276845,34957.75431445765,41368.685239712555,38936.087435021014,34550.87924205521,43256.47660053167,333828.46113902086,302600.32347572944,365455.5502853596
546,2019-08-06,89734.53136548704,82840.81974390418,96489.64340132748,167142.42470468697,151394.96323069694,183718.46077513695,38415.2310353165,35302.28391591793,41518.27778087847,39026.185575643576,34695.81520621271,43483.36132948829,334318.37268113403,304233.88209673174,365209.7432868312
547,2019-08-07,89556.0267602471,82365.33730187894,97033.48009285671,166847.9846167023,150613.7231748287,184748.19720043865,38416.18008087837,35222.024261951665,41439.5578925925,38283.948696226136,33797.27162353317,42433.12294489763,333104.14015405386,301998.3563621925,365654.3581307855
548,2019-08-08,88633.44366857839,81501.62018645726,95622.83691660882,163384.8927409206,147465.58048588777,181175.4339438584,37981.18617915514,34791.75276441249,41271.94574580414,37579.0094032512,32837.06734659711,41781.58141894649,327578.5319919053,296596.02078335464,359851.79802521784
549,2019-08-09,85963.65220862812,78611.32328680235,93040.3878120905,152480.84977894704,135170.2966265494,167964.92201713673,37051.427281084325,34064.94192541855,40347.37400105887,36382.3638391018,31802.878807080437,40611.9685565195,311878.29310776124,279649.44064585073,341964.65238680557
550,2019-08-10,82336.8162467741,75149.72814617908,89240.4579593681,122474.95880490227,105324.65380720812,140472.42297356544,35780.66248041903,32456.590803281757,38827.08513774691,35484.53595004278,30819.475546505968,39925.04080849272,276076.9734821382,243750.44830317493,308465.0068791731
551,2019-08-11,84884.56371593017,77699.14852708326,92250.12322921245,127261.43550971766,109355.80321730173,144346.59977353012,36240.761293504394,33044.76639639035,39492.04295823041,36522.76563947288,31811.401692404255,41092.03727473366,284909.5261586251,251911.1198331796,317180.80323570664
552,2019-08-12,89503.4635333243,82224.83173354837,96444.56322229063,167869.82227852492,150609.589360687,184451.67827747203,37907.42369537677,34709.935393103144,41388.20561381443,37805.434555706,33316.8783749046,42554.20010548844,333086.144062932,300861.2348622432,364838.64721906546
553,2019-08-13,89230.63970822692,82583.82630121446,96079.346783459,167779.438480618,151661.69198197016,184943.61182172282,38149.38303286569,35206.816703549135,41357.821737119855,37785.854254493825,33314.9491514565,42184.96123003519,332945.31547620444,302767.2841381902,364565.7415723369
554,2019-08-14,88890.12946374682,81247.97710360192,95970.41914381199,167120.01172689468,150121.24922968424,183556.969036383,38087.36455847252,34879.57736423208,41288.26179603051,36925.31333927077,32445.868037927303,41633.58460750482,331022.8190883848,298694.67173544556,362449.23458373034
555,2019-08-15,87780.26611489002,80533.82751529837,94675.33460687677,163264.51620412967,146892.621393833,181249.82831131958,37585.44825367285,34467.70435884704,40780.49468840088,36094.99949406404,31298.29803628292,40694.51626143027,324725.23006675654,293192.45130426134,357400.1738680275
556,2019-08-16,84903.42310986806,77625.95011907535,92263.63731556063,151946.9559271433,134921.10125745795,169503.20579011692,36586.75558959509,33404.612413711104,40139.66890753083,34767.883170262496,30083.3738634204,39386.666985848744,308205.017796869,276035.03765366477,341293.1789990571
557,2019-08-17,81055.94712977826,73565.35793035445,88363.82950669836,121513.07267749593,103945.74948244401,138321.54984963688,35247.07174684448,32115.902899281842,38388.176506662465,33736.83578582505,29288.226384550188,38282.94730443473,271552.9273399437,238915.23669663048,303356.50316743244
558,2019-08-18,83376.13066458293,76454.95127724447,90830.2355509118,125863.89600008448,109416.93658620935,143379.1052081377,35640.309744286504,32476.702101394465,38884.62079660954,34641.75868852094,29971.40819266698,39329.93517048705,279522.09509747487,248319.99815751528,312423.8967261461
559,2019-08-19,87767.4772726223,80382.38107669922,94836.73747146316,166035.80156160067,148422.3465025893,182540.4228266264,37244.16492049798,33824.13883992826,40307.77277040608,35793.93822577193,31429.552952668426,40473.36034521598,326841.3819804929,294058.41937188525,358158.29341371165
560,2019-08-20,87274.09666405352,79884.64272917752,94311.28946442655,165514.81395966248,148643.763566329,181664.26260398777,37429.25391212765,34245.799531420205,40687.62821812426,35649.753622208416,30931.18277816014,40176.54671861848,325867.9181580521,293705.3886050869,356839.72700515704
561,2019-08-21,86726.84317814051,79364.91447974027,93712.50563883889,164437.10194829694,147596.19827986596,181502.93666428849,37318.01284310701,33964.49560875141,40546.991385025074,34673.63654068525,29775.24039425232,39082.67765908742,323155.5945102297,290700.84876260994,354845.1113472399
562,2019-08-22,85430.48513418844,78267.42239719923,92888.63277913588,160181.69484049678,143238.1354838199,176520.60089645316,36776.00525085715,33589.38039627528,39992.88096804154,33739.900761453624,29067.842486190493,38628.9100137655,316128.085986996,284162.7807634849,348031.0246573961
563,2019-08-23,82393.24798707991,75475.07252851792,89162.92950218533,148488.1599662424,130169.73372510928,165078.215367695,35747.561085735026,32522.83459192745,38998.7302316669,32324.531434165194,27567.52479725207,36713.055400911835,298953.5004732226,265735.16564280674,329952.93050245906
564,2019-08-24,78416.56529701994,70951.06943945652,85739.2107519059,117707.22236611374,100008.96409547438,135389.75073389904,34389.35977398334,31243.914745516457,37799.77789630963,31223.20955043323,26628.36108388375,35621.58176977548,261736.35698755027,228832.30936433113,294550.32115189004
565,2019-08-25,80642.89345150266,73359.75499981383,88312.62933537127,121744.24487376653,104457.33160499684,138837.16586404358,34775.86499819416,31538.687910262644,38236.9610585267,32078.350691259806,27278.66655896775,36576.227945540086,269241.35401472315,236634.44107404107,301962.98420348164
566,2019-08-26,84978.84810713254,77466.26174525326,91506.59799602738,161639.23506924784,145007.46800487168,178817.31603780985,36384.960542660534,33063.468838692155,39772.265404960504,33203.37612571377,28328.068951451376,37565.55481266272,316206.4198447547,283865.2675402685,347661.73425146047
567,2019-08-27,84470.50334979188,76815.8203462647,91553.78487550968,160881.11480848768,144152.9420004175,178828.1034042383,36587.08192372827,33309.97158061921,40012.351813726615,33056.345545517695,28440.37206084303,37533.100991223575,314995.04562752554,282719.10598814447,347927.34108469816
568,2019-08-28,83949.46998494123,76741.19368315191,90786.3386983093,159608.19941471948,142532.95381768383,176617.73734390253,36504.11875000689,32909.9300756392,39857.4621872968,32102.852667553758,27340.95687699334,37103.40508152956,312164.64081722137,279525.0344534683,344364.94331103825
569,2019-08-29,82720.04217879532,75333.73010399009,90211.40557085973,155200.91398414315,138159.79932806524,172648.51148076446,36000.73821733913,32804.52666470355,39359.73985908392,31217.804196565532,26191.01085723338,35713.85360013668,305139.4985768431,272489.0669539923,337933.51051084476
570,2019-08-30,79788.75597254894,72366.10084180777,87185.85064787132,143399.48504313963,125884.56487538923,160314.73142691416,35020.05060544263,31689.88415012079,38549.85246211903,29877.173299240378,25218.170614735787,34714.300300338306,288085.4649203716,255158.72048205356,320764.7348372428
571,2019-08-31,75954.19310449969,68422.4382983604,83358.97274404494,112554.58684883665,96535.02632535537,130053.58930938087,33717.22896296592,30166.476229521788,37264.8643741038,28876.00451988162,23998.736777471462,33677.25814761789,251102.0134361839,219122.67763070905,284354.6845751475
572,2019-09-01,78354.88435842609,71168.98465183454,85237.50275503681,116570.85845289848,99880.94292534345,133821.47250726042,34164.98952180968,30687.10404708675,37661.03418897989,29855.450020004428,24833.41495916847,34371.380127357625,258946.1823531387,226570.44658343322,291091.38957863476
573,2019-09-02,82892.56759535357,76163.35369766099,89686.35819541723,156486.95592385574,139800.28955152875,174056.80459800691,35839.280798703534,32641.84287727443,39275.44671187549,31127.05556360628,26345.851599324487,35687.28521142177,306345.8598815191,274951.33772578865,338705.89471672144
574,2019-09-03,82607.63765454918,75613.0743755445,89350.38169059834,155789.873388301,139158.8053706886,171397.4310104326,36108.47448077764,32789.93681617492,39679.68832121565,31146.425381950547,26316.28666736186,35612.17196491004,305652.4109055784,273878.1032297699,336039.6729871566
575,2019-09-04,82325.39983805668,75191.92393073475,89061.60648420757,154615.4780533785,138337.58057309172,172171.5105798247,36092.33123151102,32666.313352552053,39348.711188204354,30376.16650296406,25718.66301305661,35189.31051612577,303409.37562591024,271914.4808694351,335771.1387683624
576,2019-09-05,81343.41076231637,74540.04256611902,88684.36416166296,150341.28493397884,132975.8448635924,166892.99838586547,35653.389883127325,32396.14968152629,39019.864684108856,29687.731909512408,24906.704597357853,34337.31614598879,297025.81748893496,264818.7417085956,328934.5433776261
577,2019-09-06,78661.24408913891,71771.53153609596,85554.090527357,138704.2080467,120816.13067941023,156276.16672099594,34732.698871916786,31567.69414842475,38317.23625251022,28553.25209745258,23753.10781923713,33118.83690143117,280651.4031052083,247908.46418316808,313266.3304022943
578,2019-09-07,75070.50817212136,68059.48362764469,82521.29180408435,108051.26618010295,90418.16239062905,123750.54437944968,33483.500081922364,30170.167902753572,36844.18392085248,27763.629973069757,22840.201610206048,32832.33137928939,244368.90440721644,211488.01553123334,275948.3514836759
579,2019-09-08,77702.96324506316,71426.50330061009,85316.54478538311,112283.15849879256,96605.0874501626,128079.67720032511,33976.76966700874,30798.763239118904,37321.33285747545,28955.676625521057,23798.20455696459,34270.25064848792,252918.56803638552,222628.5585468562,284987.8054916716
580,2019-09-09,82453.98672627774,75112.64952230189,89829.49583749028,152434.3738412754,135628.23402216396,168869.22614619994,35686.96194882992,32353.075884656708,39283.09630711303,30436.50375795947,25425.16927438985,35168.444542885256,301011.82627434254,268519.1287035124,333150.26283368847
581,2019-09-10,82358.21745032359,75265.2809918027,89930.10517521895,151987.56715043526,134618.16275241444,168660.27333725648,35981.24779366996,32514.63315884036,39438.09889417539,30657.299054946852,25568.524852983246,35550.69225771774,300984.3314493757,267966.60175604076,333579.16966436856
582,2019-09-11,82235.98457088249,75043.20552198759,89486.99890686682,151074.1482673487,134966.22583730414,167537.59033256312,35978.519129312,32663.41808632379,39420.64048020582,30076.38207702606,24623.089805683754,35234.75791638409,299365.03404456924,267295.93925129925,331679.9876360198
583,2019-09-12,81380.79953333216,74040.6843953496,88640.40580519795,147067.1091254042,130742.38309303868,165069.13400191645,35540.806856260395,32246.794255230554,38936.03919251488,29561.15699874265,24688.90440661713,34571.746460544025,293549.87251373945,261718.76615023596,327217.3254601733
584,2019-09-13,78789.24399376758,71672.14771941648,85845.32495569065,135698.82661000665,117630.76836403066,153125.74513047584,34609.03009882204,31203.4828307646,38486.62210831032,28580.048745552333,23722.847518891478,33458.80475953474,277677.14944814856,244229.24643310322,310916.49695401156
585,2019-09-14,75251.07697591023,67887.19555313369,81938.67967654453,105311.81982182979,88071.15677363994,122370.51501018065,33336.68637945003,29949.952683554515,36962.47905313476,27920.69457187671,22848.83000788806,32866.13203159029,241820.27774906676,208757.1350182162,274137.8057714502
586,2019-09-15,77897.40615259219,70624.71790561685,85042.04962536952,109802.37767944002,93576.97603413105,128113.27805771607,33795.387051655416,30600.259632748075,37268.39615006348,29217.165919383628,24282.34626641468,33960.86627855882,250712.33680307126,219084.29983891067,284384.59011170786
587,2019-09-16,82624.17017427621,75375.74492278449,89621.54041403542,150200.7213760066,131294.55470391116,165662.42257650298,35460.58420954173,32181.27929049465,38852.86033288145,30774.433920523836,25385.39786323337,35509.99145781162,299059.9096803484,264236.97678042366,329646.81478123146
588,2019-09-17,82467.7623431258,75244.66042845737,88867.52164443345,149985.43567991912,132863.13674337688,166564.80646653718,35700.78094988104,32329.08074245739,39184.09897425073,31042.202753657166,26122.840683658796,35816.942968188865,299196.1817265831,266559.7185979504,330433.3700534102
589,2019-09-18,82251.40201811239,75155.46322690378,89589.68021202768,149284.11468814203,133068.65040334128,166879.65728096737,35636.49745996851,32233.71589723698,39190.264615442116,30478.00677668827,25534.272663480315,35599.97247263873,297650.0209429112,265992.10219096235,331259.57458107587
590,2019-09-19,81272.53392618017,74113.6377894048,88788.64364537067,145466.24820591885,129327.85151693225,162732.48937085766,35131.64131307504,31811.330371289263,38596.21403831225,29949.186547068377,25372.81088453323,35136.11586044025,291819.6099922424,260625.63056215952,325253.46291498083
591,2019-09-20,78532.59111392978,71735.27322514653,84822.02822046046,134261.08585985107,115977.24066841936,151240.0543185971,34129.201326705675,30737.408129228945,37692.2132762247,28924.829566309272,24084.217755302332,34057.94969681343,275847.7078667958,242534.13977809716,307812.2455120957
592,2019-09-21,74826.94868326979,66908.89388150236,82345.08451139533,104008.45718868112,87225.70511459971,121889.32679251686,32784.87621735492,29227.34484666395,36321.457652817575,28193.947586813974,23012.066577794834,33368.14632520275,239814.22967611978,206374.01042056084,273924.0152819325
593,2019-09-22,77292.917926699,70130.48392247733,84069.95560207895,108602.4627910299,93224.71597743126,125762.16909461893,33172.544228631035,29704.93003577555,36898.507214961115,29392.665635473753,23985.710319913564,34431.76596215992,248460.5905818337,217045.84025559772,281162.3978738189
594,2019-09-23,81833.03324702142,74715.25720320884,89208.43897145243,149071.6998214146,133138.94888115933,166087.79424817418,34769.92192885623,31453.45776185625,38465.54615051626,30828.636946751954,25482.8326880654,36185.84465636697,296503.29194404423,264790.49653428985,329947.6240265098
595,2019-09-24,81490.46818908578,74762.11718641316,89320.84098361601,148893.75424292046,132751.6216047723,166104.04420333865,34947.70610919176,31400.45506714971,38515.678157083625,30954.80932931104,25470.236354717214,35952.78459289526,296286.73787050904,264384.43021305243,329893.3479369335
596,2019-09-25,81095.193381061,73942.95870378299,88517.82497412457,148195.90353855037,131512.92139498392,164706.59819173889,34828.47332607144,31304.301997882998,38565.95853328054,30232.440664714275,24687.60300114475,35466.11588065927,294352.0109103971,261447.78509779464,327256.4975798032
597,2019-09-26,79951.16315999019,72460.02860266068,86741.11090872444,144348.0538741852,126366.81888543816,160074.3122667458,34277.98749336672,30783.116411125553,37700.00816839471,29532.980822631223,24097.992086357426,34859.29963341326,288110.1853501733,253707.95598558182,319374.73097727826
598,2019-09-27,77065.8732013029,69879.02303202044,84263.31877841154,133080.64643204195,116265.57951052273,150705.77809718752,33240.83679491787,29714.617141389066,36672.89153207057,28329.908351427515,23053.72452961456,33530.789080122,271717.26477969025,238912.94421354678,305172.77748779167
599,2019-09-28,73240.12266561111,65934.43809752853,80467.07837712923,102735.50864872306,86217.99302541839,119541.27365102654,31874.01290034222,28467.00661325605,35460.01434103316,27416.79657675457,22255.799492032445,32747.989460657645,235266.44079143097,202875.2372282354,268216.3558298466
600,2019-09-29,75615.83643737013,68159.18270033834,83222.54975226107,107209.56290378093,89113.04133998856,123300.59294412495,32252.340190663013,28643.040522451716,35916.82482889456,28434.387253043962,23200.048611795664,33371.571060153234,243512.12678485803,209115.3131745743,275811.53858543385
601,2019-09-30,80099.20520520868,73378.00599321061,87321.01262160449,147535.05349773867,131915.06269948356,164404.21878968904,33854.10445306374,30262.96902118804,37618.32649612044,29694.88906321451,24122.444487313263,34827.06854311382,291183.25221922563,259678.4822011955,324170.6264505278
602,2019-10-01,79735.98431760968,73116.46384780436,87410.4548963372,147194.02207589053,130484.67046612086,163521.04866438443,34050.17593361035,30515.522034894137,37875.48129794709,29655.62961848454,24330.325187848684,34675.73887941305,290635.8119455951,258446.98153666806,323482.7237380818
603,2019-10-02,79357.56791563134,72785.97116848204,86590.3897498718,146318.97325934094,127512.67248075105,164664.55392324165,33962.90191393054,30571.555998724383,37504.16881234097,28781.961722288936,23138.7614770664,33975.04089625367,288421.4048111918,254008.9611250239,322734.1533817081
604,2019-10-03,78268.1278045966,71305.33154168376,85383.70445000302,142285.752963386,124199.75703214895,158182.61661751868,33457.41948388539,29908.26985768994,36975.83584146227,27949.044100262443,22544.900214291458,33354.74918999717,281960.3443521305,247958.25864581412,313896.9060989811
605,2019-10-04,75474.16096976672,68481.28800618013,83085.74610912043,130831.37314259059,114400.26722787977,147606.6571672631,32477.309682417483,28846.19508117935,36525.58320824746,26633.587643312818,21314.427560175216,31614.783212408456,265416.4314380876,233042.17787541446,298832.76969703945
606,2019-10-05,71774.27968130246,64429.32023262947,79238.51224472489,100304.75834591093,83151.7415061391,116199.86541349157,31178.205527274004,27654.662546303985,34834.97228149274,25631.844180333086,20443.194190017628,30838.668494872316,228889.08773482047,195678.91847509018,261112.0184345815
607,2019-10-06,74307.09902523301,67834.16237128568,82668.25782180773,104610.32698275085,87700.47684716395,121297.43138756292,31633.26082655618,27922.312858530848,35237.105396727755,26586.617939226948,21070.13807840068,31862.29881247961,237137.30477376698,204527.0901553812,271065.093418578
608,2019-10-07,78974.47772150683,71729.81455765516,85743.93910452178,144788.0692614122,127311.92663001467,163757.92195071297,33318.82808923684,29524.56017183741,37063.98611744993,27811.518579649608,22360.536324223216,33103.984443577654,284892.89365180547,250926.83768373047,319669.8316162623
609,2019-10-08,78816.9501771679,71516.7687458576,86061.68461002568,144327.85387939384,126414.6643568289,161028.1877069478,33603.63898556515,29984.365295227326,37272.170920848155,27764.585568621416,21994.060389734565,33060.15449624029,284513.0286107483,249909.85878764838,317422.1977340619
610,2019-10-09,78659.96228102161,71593.12146523547,85988.17419855548,143369.90795967556,125658.03156590817,160878.01974525204,33607.76083129296,29992.665256037595,37127.029418281556,26911.185283546056,21483.95200859093,32283.955613969985,282548.81635553617,248727.77029577218,316277.1789760591
611,2019-10-10,77801.19551561314,70547.4831868114,84793.71907918197,139297.49624103616,122358.47220632067,156359.80657088727,33193.97787134748,29431.821948095625,37055.48390941574,26125.80115099455,20793.06192063544,31546.87943703474,276418.47077899135,243130.83926186312,309755.8889965197
612,2019-10-11,75240.31765974885,67533.21857587161,81895.65637240684,127854.53753133494,110890.89426372845,144666.20058754514,32303.516489877245,28700.101049094377,36085.15849865469,24883.80745942192,19655.656859857372,29976.153639397828,260282.17914038297,226779.87074855182,292623.16909800447
613,2019-10-12,71768.98781866557,64658.56772232347,79124.47026722226,97396.13874560926,79859.99949766806,113687.10039243277,31089.724734014035,27357.34790988452,34707.51774951681,23979.50295216659,18362.56202629897,29147.43344854293,224234.35425045548,190238.477156175,256666.52185771478
614,2019-10-13,74518.9640210379,67687.26007455523,81779.00001174754,101831.96493241086,85368.3191574364,119500.77454569943,31623.610886233313,27969.655142457606,35573.31365659731,25053.18297582543,19433.753194583278,30905.479599705213,233027.7228155075,200458.98756903253,267758.5678137495
615,2019-10-14,79385.56245581734,72867.95575488074,86855.6854113169,142206.1131813286,125910.07722257386,159201.56402158845,33379.58728392836,29951.63175203264,37438.77777150881,26415.467251653747,21323.490811465505,31786.214229871097,281386.730172728,250053.15554095275,315282.24143428524
616,2019-10-15,79403.2995250192,72121.80891933957,86800.78426229821,142011.22870137458,123909.47066024643,157608.0215099175,33724.71082192109,29956.509895302745,37403.46248118918,26521.010846993064,21216.142791441813,31689.501931506522,281660.24989530793,247203.93226633055,313501.7701849114
617,2019-10-16,79392.32266893133,72345.56960159782,86944.70290619976,141388.81387862115,124769.87829113679,157895.85871059503,33777.69176064468,29978.364208069685,37629.11734230841,25831.497222675796,20445.487500816664,31057.413373892636,280390.3255308729,247539.29960162097,313527.09233299585
618,2019-10-17,78645.90841178429,71332.07649625654,85826.91484681987,137721.76254579905,119585.38689789697,154063.12784507812,33400.317984465095,29561.313999752405,37067.9484674835,25217.530914548875,19488.187709714824,30554.219812414496,274985.51985659736,239966.96510362072,307512.210971796
619,2019-10-18,76160.36038451684,68410.85802753906,83064.52351288093,126751.86341737189,109278.85035058738,143553.41435988926,32533.212476106928,28977.089481223782,36260.44318783322,24150.51757507189,18578.640751213657,29626.919423383017,259595.95385306753,225245.43861056387,292505.30048398644
620,2019-10-19,72725.13032642912,65659.27775947527,79626.47837483448,96830.25846755621,79776.33480121157,112838.96800806012,31329.533345628515,27486.35661938692,35142.217068576334,23420.804490637085,17389.97864828528,29200.00724436055,224305.72663025092,190311.94782835903,256807.67069583148
621,2019-10-20,75471.00649931241,68176.7266352654,82193.49737039428,101860.77942785498,86041.97904332362,118902.88449061904,31860.520445239807,27891.377089065292,35687.2569905486,24664.857366288612,19188.892523254704,30115.643725899223,233857.16373869582,201298.975290909,266899.2825774611
622,2019-10-21,80293.61583096435,73078.07624253936,87443.03520067364,142879.83419350316,126435.55506452652,159842.82646631988,33601.234433027596,29773.406841072137,37555.38658791043,26189.68755410998,20133.197580640575,31834.68291765589,282964.37201160507,249420.2357287786,316675.93117255985
623,2019-10-22,80229.06934798286,72714.90533564393,87790.0547688116,143370.58428099865,126949.35577812017,161456.1860386208,33919.77976630525,30368.457990985517,37626.6685483288,26446.6545851517,21102.84692915387,32010.34085524982,283966.08798043843,251135.56603390345,318883.25021101104
624,2019-10-23,80100.35643214584,72724.2910553844,87472.57470652998,143463.36579376136,127347.32647690304,161051.5824674608,33936.283673376915,30416.61811024129,37972.37877187758,25894.540414066945,19903.424100383563,31434.03098661889,283394.5463133511,250391.65974291228,317930.56693248724
625,2019-10-24,79204.76714124971,71925.96955657605,86757.91312310859,140528.38646027228,122059.55981381073,158305.76007736538,33514.279045431285,29631.70588188861,37449.226126357484,25401.510787427753,19455.071307293252,30724.834351988953,278648.94343438104,243072.30655956865,313237.7336788204
626,2019-10-25,76543.67734108251,69476.88295923085,83964.80490545506,130293.4416135645,114496.18678863563,147140.6493070666,32596.41016120234,28810.731766696637,36488.039603312085,24437.04969309235,18917.57879086525,29714.514684411726,263870.5788089417,231701.38030542838,297308.0085002455
627,2019-10-26,72912.52278543798,65369.81009581698,80436.34971332001,101094.63234363668,83457.63812223682,117380.32018345736,31338.07204745474,27396.63537057802,35398.62279903842,23790.138664524435,18023.276743929542,29518.690151738538,229135.36584105383,194247.36033256137,262733.9828475543
628,2019-10-27,75448.81076979116,67894.56915810716,83209.06438805582,106820.00497576864,90136.85726482004,123970.71939800987,31812.889247515213,27875.06777297931,35725.442323028234,25096.455852133706,19408.78013955116,30938.922737596138,239178.16084520874,205315.27433545765,273844.1488466901
629,2019-10-28,80055.4208053229,72588.95383880503,87892.40811249375,148489.77819981286,131659.5002792085,165931.24424743594,33498.38182867013,29517.903824971054,37348.24893345793,26662.80864243175,20823.71552414815,32131.64675989142,288706.38947623764,254590.07346713272,323303.54805327905
630,2019-10-29,79776.02979168214,72401.00984318428,86941.89358352718,149570.89216146636,132031.84103053596,166058.7421310702,33765.11224684925,29991.69928943635,37653.51178740703,26940.924781091835,21306.87422646012,32641.27835632328,290052.9589810896,255731.4243896167,323295.42585832765
631,2019-10-30,79441.2737570415,72313.52444784585,87606.04485460214,150177.8238943432,133362.9228309339,167517.32477253984,33735.58736304417,30043.89547804912,37503.19535318841,26390.49899040699,20329.299247401563,32204.91470863297,289745.18400483584,256049.64200423044,324831.4796889634
632,2019-10-31,78355.93236462185,70638.90947222561,85795.0647057483,147665.69250255846,130571.24269006826,165078.30680475966,33275.56584151386,29447.55889062198,37133.7240634445,25881.111538006346,20175.546748146833,31513.697878241885,285178.3022467005,250833.25780106266,319520.7934521943
633,2019-11-01,75528.4781074913,68035.18758837394,82912.21986715146,137748.38692442505,120266.76110603387,154900.6956785482,32329.692105931008,28684.608452006447,36526.28634274461,24884.106190262177,19232.772782346015,30537.530176942088,270490.66332810954,236219.3299287603,304876.7320653863
634,2019-11-02,71760.82350774297,64124.79583430982,79332.65398441177,108749.68883442835,90786.44135318266,127238.41455169348,31055.06982878212,26971.20195508192,35099.97050069812,24190.701184384514,18496.340638045545,29995.79883735055,235756.28335533798,200378.77978061995,271666.8378741539
